id,shop_name,shop_name_branch,shop_name_official,shop_name_kana,ramendb_url,rating_value,rating_cnt,addr_region,addr_local,street_addr,latitude,longitude,tel,opening_hors,regular_holiday,nearest_station,menu,memo,official_site,facebook,twitter,instagram
652,らーめん福たけ,富里店,らーめん福たけ 富里店,らーめんふくたけ,https://ramendb.supleks.jp/s/30476.html,74.418,40,千葉県,富里市,七栄440-37,35.7384872,140.3273261,0476-93-6447,11:00～24:00,火曜日（祝日の場合翌日）,,"東京背脂濃厚ら～めん（しょうゆ・味噌）…650円～
北海道焦がし味噌らーめん…750円～
信州白味噌らーめん…750円～
九十九里煮干しら～めん（しょうゆ・塩）…650円～
鶏塩中華そば…650円～
メガ豚煮干らーめん（ガメラ・大ガメラ・超ガメラ） …700円～
ガメラレッド…750円～

つけめん（メガ豚煮干・焦がし味噌・魚介）…750円～

フク郎(二郎系） …700円～
並盛（200g・250g・300gまで同額）
+100円で中盛400g、+200円で大盛500g
野菜・ニンニク・醤油・アブラ・辛味増し無料

特製傾奇者餃子...300円(5ヶ)
特製傾奇者餃子...350円(6ヶ)

お子様らーめん 味噌又は醤油（ジュース+お菓子+おもちゃ）…300円

他、トッピング・ご飯もの・飲み物・おつまみ各種あり
麺類注文の方にセットメニューあり",,,,,
653,銀のしずく,,銀のしずく,ぎんのしずく,https://ramendb.supleks.jp/s/112105.html,74.414,13,茨城県,つくば市,天久保2-6-1,36.0981093,140.10611770000003,029-886-7615,17:00～3:00,火曜日,首都圏新都市鉄道つくばエクスプレス『つくば駅』（1.8km）,"背脂醤油ラーメン 680円
特製背脂醤油ラーメン 960円
銀郎ラーメン豚なし 680円
銀郎ラーメン豚1枚 780円
銀郎ラーメン豚2枚 900円
油そば豚なし 650円
油そば豚1枚  750円
油そば豚2枚  870円
つけめん豚なし  750円
つけめん豚1枚 850円
つけめん豚2枚 970円
お子様ラーメン 80円
〈無料トッピング〉
背脂醤油ラーメン＝背脂の量 あっさり・普通（基本）・こってり
豚郎ラーメン＝野菜増し、背脂、ニンニク、ネギ、紅生姜
油そば＝ガリマヨ、ニンニク、マヨ、紅生姜
つけめん＝ニンニク、紅生姜
〈トッピング等〉
大盛 100円
特盛 200円
生玉子 50円
もやし 80円
メンマ、のり、ほうれん草、味玉 各100円
白ネギor 辛ネギ 120円
特製トッピング、チャーシュー 各280円
その他、餃子、ご飯物等有り",「東京背脂 銀の豚」の姉妹店,,,,
654,麺屋 月輝,,麺屋 月輝,めんやつき,https://ramendb.supleks.jp/s/122161.html,74.412,13,千葉県,鎌ケ谷市,道野辺本町1-1-18,35.7660153,139.9980117,不明,11:30～14:30／17:30～22:30,火曜日,東武野田線『鎌ヶ谷駅』（259m）,"らーめん…………780円 (チャーシュー1枚)
月輝らーめん……980円 (チャーシュー4枚・半熟玉子半分)
味噌らーめん……880円 (チャーシュー1枚・半熟玉子)
辛味噌らーめん…880円 (〃)
淡麗つけ麺………850円 (チャーシュー1枚)
麺大盛(+115g)…+100円
※並盛の麺量は235g

チャーシュー(3枚)………200円
炙りチャーシュー(3枚)…300円
味付玉子………………… 100円","高校生・大学生はつけ麺以外の麺大盛無料。(要学生証)
食券提出時に野菜の増量・ニンニクの有無が聞かれる。
水はセルフサービス。
紙エプロン・ティッシュ・トイレあり。
卓上調味料は、醤油・ラー油・ホワイトペッパー・レッドペッパー。",,https://www.facebook.com/%E9%BA%BA%E5%B1%8B-%E6%9C%88%E8%BC%9D-102283417864896/,https://twitter.com/zq1oh5PSxfqUHv6,
655,ラーメン・つけ麺 神起,,ラーメン・つけ麺 神起,らーめん・つけめん  しんき,https://ramendb.supleks.jp/s/27564.html,74.406,27,兵庫県,神戸市中央区,相生町4-2-24 サザン神戸品川1F,34.677480008189335,135.17739728093434,078-351-6510,"11:30〜14:00／17:30〜22:30
[日] 11:30〜14:00／17:30〜21:45
※売り切れ次第終了",無休,JR東海道本線(大阪～神戸)、JR山陽本線(神戸～姫路)など『ハーバーランド駅』（166m）,"ラーメン（200g）￥750
ラーメン大盛（300g）￥850
豚入りラーメン￥950
豚入りラーメン大盛￥1,050

味噌ラーメン（200g）￥800
味噌ラーメン大盛（300g）￥900
豚入り味噌ラーメン￥1,000
豚入り味噌ラーメン大盛￥1,100

つけ麺（200g、300gとも）￥800
味玉つけ麺 ￥900
豚入りつけ麺 ￥1,000
味玉豚入りつけ麺 ￥1,100

特製豚骨醤油￥750（細麺、無料トッピング不可）

つけ麺の辛味￥50アップ
つけ麺カレー味￥50アップ

つけ麺も無料トッピング可能になりました","2013年3月から定休日は無くなっていますが不定休も多いので確認してからの訪問をおススメします。
メルマガもございますが年に2、3回程度の配信でほとんど意味無しです。",http://www.skyheart.jp/shinki/,,,
656,麺屋 あっ晴れ,弥富店,麺屋 あっ晴れ 弥富店,めんや あっぱれ,https://ramendb.supleks.jp/s/56523.html,74.361,13,愛知県,弥富市,五明町内川平465-1,35.11592865819087,136.71584679699367,不明,11:30～15:00／17:30〜22:00,木曜,JR関西本線(名古屋～亀山)、名鉄尾西線など『弥富駅』（918m）,"らーめん、まぜそば、つけめん 710円～
ばか盛（麺増量 300～500g）210円、超ばか盛（600～800g）420円
でら盛（野菜増量 350g）100円、でら盛りW（野菜増量 700g）200、でら盛りMAX（野菜増量 1kg）260円
その他、餃子、唐揚げマウンテン、丼物等",ラッキープラザの敷地内にある”行列の出来るラーメン屋集めました”の中の1店舗,http://www.dcreate.co.jp/appare/,,https://twitter.com/apparemania,
657,jun-pey ra-men,成瀬本店,jun-pey ra-men 成瀬本店,じゅんぺいらーめん,https://ramendb.supleks.jp/s/2805.html,74.298,100,東京都,町田市,成瀬1-4-2,35.547357817113,139.47282761335,042-723-4841,"11:00〜22:00
[金・土] 24:00まで",不定休（休日はメルマガにて配信）,JR横浜線『成瀬駅』（1.3km）,"【麺類】
黒ラーメン 700円
J郎ラーメン（にんにく・もやし増し無料） 700円
豚骨醤油ラーメン 650円
豚骨塩ラーメン（細麺）650円
あっさり煮干し醤油ラーメン 700円
※  中盛り100円、大盛り200円

煮干しつけ麺 750円
黒つけ麺 750円
J郎つけ麺 750円
カレーつけ麺 800円
※  中盛り無料、大盛り100円

【トッピング】
チャーシュー 250円
白ねぎ 150円
赤ねぎ 150円
きゃべつ 150円
味玉 100円
海苔 100円
ほうれん草 100円
魚粉 100円
【ごはん】
半ライス・ライス 100円
チャーマヨ丼 250円
ネギチャー丼 250円
チャーラー丼 250円
カレーライス 500円
【一品】
自家製餃子 300円
バニラアイス 100円
【ドリンク】
生ビール 550円
瓶ビール 500円
ノンアルコールビール 350円
黒烏龍茶 150円
コーラ 150円
オレンジジュース 150円
ジンジャエール 200円",既存成瀬店は平成26年4月13日で閉店し、新成瀬店が隣の株式会社JPY事務所にて新規オープン。,http://www.jun-pey.com/,,https://twitter.com/junpeyramen,
658,どてちん,,どてちん,どてちん,https://ramendb.supleks.jp/s/10532.html,74.296,77,千葉県,成田市,飯田町161-11,35.76799433821558,140.30059620738098,0476-27-6858,11:30～15:00／17:00～23:30,日曜,京成本線『公津の杜駅』（984m）,"ラーメン・つけ麺・どて辛らーめん・どて辛つけ麺 680円
チャーシューメン・チャーシューつけ麺・どて辛チャーシュー麺・どて辛チャーシューつけ麺 980円

中盛・大盛・爆盛は無料、更に無制限で麺マシ可能（無料）。

味玉 100円

半ライス 50円
ライス 100円
叉焼飯 250円
焼餃子 350円

生ビールグラス 300円
生ビールジョッキ 500円

※麺の量は、ラーメンが小130g・中200g・大300g・爆400g、つけ麺が小180g・中300g・大400g・爆500gです。

※トッピングは、ヤサイ・ニンニク・アブラが食券手渡し時に申告、カラメが卓上のタレボトルで調整です。","麺屋青山グループ
07年4月開店。「麺屋 青山 本店」（富里）の新業態店。
二郎インスパイア系・角ふじインスパイア系。
店名の「どてちん」は『はじめ人間ギャートルズ』のキャラクターから。店内にはマンモスのぬいぐるみ、店員のTシャツにはマンモスの肉のイラスト。",,,,
659,ジャンクガレッジ,カインズ朝霞店,ジャンクガレッジ カインズ朝霞店,じゃんくがれっじ,https://ramendb.supleks.jp/s/129172.html,74.281,8,埼玉県,朝霞市,根岸台3-20  くみまちモール朝霞2F,35.8085142385853,139.60983048577987,048-468-0111,10:00～20:00（L.O.19:30）,,東武東上線『朝霞駅』（1.6km）,,六厘舎グループ,http://www.junk-garage.net/,,,
660,横浜家系ラーメン鶴ヶ峰家,,横浜家系ラーメン鶴ヶ峰家,よこはまいえけいらーめんつるがみねや,https://ramendb.supleks.jp/s/81947.html,74.224,13,神奈川県,横浜市旭区,鶴ヶ峰1-12-1 あんどうビル 1F,35.4747031,139.54813890000003,不明,11:00〜24:00（日曜・祝日は23:00まで）,無休,相鉄本線『鶴ヶ峰駅』（136m）,"【横浜家系（醤油・塩）】
豚骨ラーメン ￥690
豚骨玉子 ￥790
豚骨のり ￥790
豚骨キャベモヤ  ￥820
豚骨ネギ ￥820
豚骨SP ￥890
豚骨チャーシュー ￥950

【らーめん】
和風魚介醤油らーめん ￥690
コク辛豚骨 ￥790
合わせ味噌らーめん ￥790

【つけ麺（冷盛・温盛）】
濃厚魚介つけ麺 ￥780円
濃厚魚介辛つけ麺 ￥820
濃厚魚介豚骨つけ麺SP ￥980
濃厚魚介豚骨辛つけ麺SP ￥1020

【ガッツリらーめん（二郎系）】
ガッツリ醤油らーめん ￥790
特製煮豚W醤油らーめん  ￥1090
野菜、にんにく、脂 増量無料（＋増、＋増々）

※  大盛りは100円増し
※  各種トッピングあり
※  サイドメニュー、アルコール類あり
※  終日ライスは無料で食べ放題",鈴木製麺所からの看板掛け替えと思われる,,,,
661,ぶっ豚,調布店,ぶっ豚 調布店,ぶっとん,https://ramendb.supleks.jp/s/127429.html,74.199,8,東京都,調布市,布田1-45-6  ライオンズマンション1F,35.65245148473505,139.5455793314714,042-442-1767,11:00～翌3:00,無休,京王線、京王相模原線『調布駅』（147m）,,,,,https://twitter.com/Button_Bububu,
662,ラーメン荘 おもしろい方へ,,ラーメン荘 おもしろい方へ,らーめんそう おもしろいほうへ,https://ramendb.supleks.jp/s/33349.html,74.198,59,大阪府,大東市,赤井1-13-1 ポップタウン住道一番館1F,34.708378623019826,135.6185670197027,072-870-5578,11:00〜20:00,日曜,JR片町線『住道駅』（358m）,"ラーメン:￥730
豚ラーメン:￥900
豚Wラーメン:￥1,000
みそラーメン（昼のみ）:￥700（通常プラ券に備え付けの透明洗濯ばさみを挟む）
汁なし（夜のみ）:￥700（同上）
並盛、大盛同額
ラーメン（味噌、汁なし含む）のみ￥730に変更 2014年3月1日より
豚、豚W価格据え置き
並盛:普通の2.5杯
大盛:普通の3.5杯",ラーメン荘 夢を語れの5号店。,,,https://twitter.com/omoshiroi_houe,
663,日の出らーめん,四日市店,日の出らーめん 四日市店,ひのでらーめん,https://ramendb.supleks.jp/s/25180.html,74.150,20,三重県,四日市市,諏訪栄町6-20,34.96705311299397,136.62044031043342,059-329-5121,"11:00～16:00／17:00～22:30
※売り切れ次第終了",無休,近鉄湯の山線、内部線など『近鉄四日市駅』（200m）,,"横浜の日の出らーめん 横浜桜木町本店さんの四日市分店

魚介醤油650円
特濃うま醤油700円
こく塩700円
剛つけ麺750円
ガッツ麺DX（油そば）780円
日の出二郎 750円 *2011年4月1日再開後の新メニュー
トッピング多数、ランチタイムはライス無料。",http://www.hinoderamen.com/,,,
664,ラーメン豚山,白楽店,ラーメン豚山 白楽店,らーめんぶたやま,https://ramendb.supleks.jp/s/125983.html,74.147,14,神奈川県,横浜市神奈川区,白楽100-5,35.4898138,139.6277776,045-633-8881,11:00～15:00／18:00～22:00,月曜日,東急東横線『白楽駅』（30m）,"小ラーメン ￥780
ミニラーメン ￥730
大ラーメン ￥880
小ぶた(豚5枚) ￥980
ミニぶた(豚5枚) ￥930
大ぶた(豚5枚) ￥1080

汁無し ＋￥100",,,,https://twitter.com/butayamabutako,
665,景勝軒,栃木総本店,景勝軒 栃木総本店,けいしょうけん,https://ramendb.supleks.jp/s/53823.html,74.126,24,栃木県,下都賀郡,壬生町安塚853-1,36.4829602265505,139.827678128,0282-28-6730,11:00〜22:00,定休日なし,東武宇都宮線『安塚駅』（768m）,"2012.02.05現在
特製上州もりそば 950円
上州もりそば 700円
味玉上州もりそば 800円
チャーシュー上州もりそば 1000円

特製ふじもりそば 950円
ふじもりそば 700円
味玉ふじもりそば 800円
チャーシューふじもりそば 1000円

特製ふじ麺 950円
ふじ麺 700円
味玉ふじ麺 800円
チャーシューふじ麺 1000円

※太麺限定 大盛（+200g）100g / 男盛（+300g）150円

<細麺商品>
特製お魚とんこつらぁめん 950円
お魚とんこつらぁめん 700円
味玉お魚とんこつらぁめん 800円
チャーシューお魚とんこつらぁめん 1000円

特製中華そば 950円
中華そば 700円
味玉中華そば 800円
チャーシュー中華そば 1000円

特製塩らぁめん 950円
塩らぁめん 700円
味玉塩らぁめん 800円
チャーシュー塩らぁめん 1000円

※細麺限定 らぁめん替え玉 100円

<トッピング>
味玉・鶏団子2個・キャベツ・ゆで野菜 各100円
チャーシュー2枚・豚団子3個 各150円

上州焼餃子 350円 / ダブル650円
味噌ダレ焼餃子 400円 / ダブル750円
お土産冷凍餃子:350円

まかない丼 300円 / ミニまかない丼 250円
ライス 150円 / 半ライス 100円

※スープ割り
・魚介ダシスープ（カツオと椎茸のダシが優しく効いたスッキリとしたスープ）
・ゆずスープ（魚介ダシスープに刻んだゆずとホタテの貝柱を加えたスープ）

※中盛無料

もりそばこってり、もりそばあっさり、味噌もりそば、まぜそば は準備中の模様",,http://www.keishoken.jp/,,,
666,ラーメン ガジロー,各務原店,ラーメン ガジロー 各務原店,らーめん がじろー,https://ramendb.supleks.jp/s/83760.html,74.110,10,岐阜県,各務原市,那加日新町3-33,35.39581181354333,136.82392915214962,058-389-5546,"11:30～14:30／17:30～24:00
[日・祝] 11:30〜15:00／17:30〜23:00
※ラストオーダーは各30分前
※売り切れ次第終了",無休,名鉄各務原線『新加納駅』（399m）,,,,,,
667,ラーメンビリー,多賀城店,ラーメンビリー 多賀城店,らーめんびりー,https://ramendb.supleks.jp/s/74431.html,74.062,15,宮城県,多賀城市,町前1-4-3,38.2844176374554,140.999584009815,022-766-9223,11:00～15:00／17:00～22:00,不定休,JR仙石線『多賀城駅』（950m）,"ラーメン 780円
味玉ラーメン 880円
豚入りラーメン 980円
ビリーラーメン 1,080円
ビリーのまぜそば 750円
豚入りまぜそば 950円
ビリーのまぜそばSP 1,050円
味玉まぜそば 830円",,,https://www.facebook.com/Ramenbilly?fref=nf,https://twitter.com/yonetsu.co.jp,
668,ラーメン太道,,ラーメン太道,らーめんふとみち,https://ramendb.supleks.jp/s/57325.html,74.029,16,三重県,四日市市,東日野1-4-43,34.9599313,136.5972238,059-329-6493,"11:00～15:00／17:00～22:00
※スープがなくなり次第終了",月曜（祝日の場合翌日）,内部線、八王子線『日永駅』（791m）,"ラーメン 740円
ラーメン大盛り 840円
まぜそば 780円
煮玉子 90円
豚増し 150円

野菜増量・にんにく 無料","食券制。
野菜マシ、マシマシとにんにくの有、マシ、マシマシは食券を渡す際に告げる。
2012年6月24日、大盛り料金変更。",http://pr-mie.net/rm-futomichi/,http://www.facebook.com/RamenFutomichi,,
669,麺屋 しずる,,麺屋 しずる,めんや しずる,https://ramendb.supleks.jp/s/59685.html,74.025,10,愛知県,蒲郡市,神明町1-1,34.8233147,137.2268153,0533-95-4433,"11:00～14:00
17:30～22:00（売り切れ次第終了）",毎週火曜日・第1月曜日,JR東海道本線(浜松～岐阜)、名鉄蒲郡線『蒲郡駅』（42m）,"まぜそば
 ・並盛  800円
 ・大盛  900円
 ・大大 1,000円

ラーメン
 ・並盛  690円
 ・大盛  800円
 ・大大  900円
 ・大大大 1,000円
 ・ハーフ 600円

つけめん
 ・並盛 800円
 ・大盛 900円
 ・大大 1000円","「まるぎん」プロデュース
「まるぎん二号」と基本的に同じシステム、同じ味。違うのは麺量と値段",http://www.g-press.net/detail/index_103.html,,,
670,ラーメン番長 銀次郎,春日井店,ラーメン番長 銀次郎 春日井店,らーめんばんちょう ぎんじろう,https://ramendb.supleks.jp/s/70828.html,73.977,12,愛知県,春日井市,神領町2-22-4 メガコンコルド800春日井店敷地内,35.254162,137.0096393,0568-84-0711,11:30～16:00／18:00～22:00,,JR中央本線(名古屋～塩尻)『神領駅』（233m）,,,,,,
671,煮干し らーめん てのごい屋,生田店,煮干し らーめん てのごい屋 生田店,にぼし らーめん てのごいや,https://ramendb.supleks.jp/s/70382.html,73.945,26,神奈川県,川崎市多摩区,生田7丁目11-3,35.6155733,139.54186270000002,044-922-0813,"[平日] 11:30～14:00（L.O.13:45）／17:00～24:20（L.O.24:05）
[土・日・祝] 11:30～15:00（L.O.14:45）／17:00～24:00（L.O.24:05）",無休,小田急小田原線『生田駅』（70m）,"煮干らーめん 760円
煮干つけ麺(熱・冷) 860円
濃厚とんこくらーめん 780円

ての辛ラーメン 780円",,,,,
672,ラーメン工藤,,ラーメン工藤,らーめんくどう,https://ramendb.supleks.jp/s/120129.html,73.919,20,大阪府,吹田市,岸部南1-24-8,34.77512980405079,135.54254261398307,不明,"11:30～14:00
18:00～20:00（水）～22:00（月・火・木）～23:00（金・土）",日曜,JR東海道本線(京都～大阪)『岸辺駅』（205m）,"ラーメン(麺量350g)800円
小ラーメン(麺量200g)800円
大ラーメン(麺量500g)800円
塩は現金100円添えて
汁無しは透明の洗濯ばさみでプラチケ挟んで
（塩の汁無しは昼限定）
豚増し150円
持ち帰り豚(500g)1,000円","ニンニク入れましょう！！ 二郎系ラーメンのお店です。
デフォルトで柔らかめの麺で勝負。",,,https://twitter.com/ramenkudokisibe,
673,J郎麺,,J郎麺,じろうめん,https://ramendb.supleks.jp/s/75058.html,73.915,26,神奈川県,横浜市青葉区,桂台1-3-10,35.547487952991396,139.50503905277856,045-482-6642,11:30～14:00／18:00～20:00,無休,東急こどもの国線『恩田駅』（1.2km）,"JーLOW麺(250g) ￥700
JーLOW麺(300g) ￥700
JーLOW麺(400g) ￥800

肉JーLOW麺(250g) ￥950
肉JーLOW麺(300g) ￥950
肉JーLOW麺(400g) ￥1050

中盛り300gまで同一料金

限定麺 ￥700
とんこつ醤油らーめん ￥650
チャーシュー麺 ￥900
中盛 ￥100
大盛 ￥200


J郎つけ麺(大盛) ￥700
J郎つけ麺(得盛) ￥800

辛つけ麺(大盛) ￥750
辛つけ麺(得盛) ￥850

カレーつけ麺(大盛) ￥800
カレーつけ麺(得盛) ￥900

チャーシュー ￥250
白ねぎ ￥150
味玉 ￥100
のり ￥100
ほうれん草 ￥100

チャーマヨ丼 ￥250
ネギチャー丼 ￥250
チャーラー丼 ￥250


※もやし・にんにく増し無料
※麺の固さ・味の濃さ・油の量、調節可",jun-pey ra-men 成瀬本店の新業態店,,,https://twitter.com/j_low_men,
674,ラーメン無限大,津田沼店,ラーメン無限大 津田沼店,らーめんむげんだい,https://ramendb.supleks.jp/s/10418.html,73.879,99,千葉県,船橋市,前原西2-4-10,35.692924924257,140.01888513565,047-474-4287,"11:00～24:30（平日）
11:00～24:00（日曜）",無休,JR中央・総武緩行線、JR総武本線『津田沼駅』（209m）,"らーめん.....750円
みそらーめん.....800円
塩らーめん.....800円
うま辛麺.....850円
ホルモン麺.....850円

つけ麺(かつお・ゆず・背油).....750円
つけ麺(みそ・塩).....750円
うま辛つけ麺.....850円
ゴマタンタンつけ麺.....850円

中盛+50円(約250g)←学生証掲示で無料サービス
大盛+100円(約400g)
特盛+200円(約500g)

ギョウザ.....350円
ねぎチャーシュー丼.....250円
ホルモン丼.....250円
ライス.....200円
半ライス.....100円
ギョウザ+半ライス.....100円

ニンニク追加 有料

味つけ玉子、温泉玉子、うま辛ジャン、つけ麺用野菜.....100円
のり、メンマ、こがしねぎ、うずら、きざみ玉ねぎ、辛ネギ、ホルモン.....150円","食券購入時に店員さんかららーめんの油の量を聞かれます。
つけ麺の場合は冷か熱か、それと太麺か細麺かを聞かれます。
ヤサイの量、麺の茹で加減はこちらから言えばカスタマイズできます。
なおつけめん系のメニューは野菜がもともと入ってないので、
希望なら別途100円で野菜の食券が必要になります。",http://www.kouji-dream.com/mugenndaitudanuma.html,,,
675,郎郎郎,向ヶ丘遊園店,郎郎郎 向ヶ丘遊園店,さぶろう,https://ramendb.supleks.jp/s/112535.html,73.811,20,神奈川県,川崎市多摩区,登戸2093,35.617818041972455,139.56447045828384,不明,11:00～翌3:00,,小田急小田原線『向ヶ丘遊園駅』（65m）,,,,,,
676,熊谷 大勝軒 赤ふじ,,熊谷 大勝軒 赤ふじ,くまがや たいしょうけん あかふじ,https://ramendb.supleks.jp/s/29470.html,73.764,28,埼玉県,熊谷市,代1052-12,36.174015144935,139.36994612217,048-598-5862,11:00〜24:00,無休,,,"『 麺屋 こうじ』グループに属する独立店
東池袋大勝軒系",http://happy-soul.jp/akafuji.html,,,
677,継承 あっ晴れ,関店,継承 あっ晴れ 関店,けいしょう あっぱれ,https://ramendb.supleks.jp/s/22095.html,73.758,14,岐阜県,関市,池田町85,35.49422473811992,136.89822181298425,0575-23-6688,11:30～14:30／17:30～22:00,不定休,長良川鉄道越美南線『関駅』（1.4km）,"らーめん、まぜそば、つけめん 710円～
ばか盛（麺増量 300～500g）210円、超ばか盛（600～800g）420円
でら盛（野菜増量 350g）100円、でら盛りW（野菜増量 700g）200、でら盛りMAX（野菜増量 1kg）260円
その他、餃子、唐揚げ、丼物等","二郎系、浅草開花楼の特注極太麺使用
26日「二郎祭」では、ばか盛り・超ばか盛りが無料になる",http://www.dcreate.co.jp/appare/index.html,,https://twitter.com/apparemania,
678,ラーメン 子ブタ屋,,ラーメン 子ブタ屋,らーめん こぶたや,https://ramendb.supleks.jp/s/111879.html,73.716,5,神奈川県,座間市,ひばりが丘1-24-15,35.49059711797153,139.4355420478504,050-1101-1298,11:00～14:45／17:00～23:45,,小田急江ノ島線『南林間駅』（1.3km）,"そば 大・・￥900(麺量450g)
そば 並・・￥800(麺量300g)
そば 小・・￥700(麺量150g)

みそ 大・・￥950(麺量450g)
みそ 並・・￥850(麺量300g)
みそ 小・・￥750(麺量150g)

つけそば大・・￥1000(麺量450g)
つけそば並・・￥900(麺量300g)
つけそば小・・￥800(麺量225g)

みそつけ大・・￥1000(麺量450g)
みそつけ並・・￥900(麺量300g)
みそつけ小・・￥800(麺量225g)

トッピング
ブタ1枚、うずら5個、たまねぎ、バター、コーン・・各￥100","ヤサイ増し、ニンニク、脂、ライス、ウーロン茶は終日サービス
ニンニクは後から瓶で出てくる",,,,
679,麺屋ガテンZ,,麺屋ガテンZ,めんやがてんぜっと,https://ramendb.supleks.jp/s/104762.html,73.637,3,大阪府,大阪市浪速区,日本橋西1-1-5,34.66028199405837,135.50464894402296,06-6631-2002,11:00～16:00／18:00～22:00,無休,南海本線、南海高野線『難波駅』（441m）,,,,,,
680,周旋人,,周旋人,しゅうせんにん,https://ramendb.supleks.jp/s/114516.html,73.635,6,愛媛県,松山市,永木町2-3-19 佐川ビル1階,33.836125902799786,132.77475136564135,-,,,伊予鉄道１系統、伊予鉄道２系統など『勝山町駅』（621m）,,,,https://www.facebook.com/syusenya/,,
681,ら～めんコジマル,宮野木店,ら～めんコジマル 宮野木店,らーめんこじまる,https://ramendb.supleks.jp/s/135074.html,73.599,6,千葉県,千葉市稲毛区,宮野木町1849-45,35.65961279999999,140.10426030244673,不明,,,千葉都市モノレール２号線『スポーツセンター駅』（2.1km）,,,,,https://twitter.com/rk_miyanogi,https://www.instagram.com/ra_menkojimaru
682,ミゾグチヤ,,ミゾグチヤ,みぞぐちや,https://ramendb.supleks.jp/s/81596.html,73.525,6,愛知県,名古屋市名東区,猪子石2-501,35.18742538418548,137.00313762146106,-,11:30～14:00／18:00～23:00,水曜日,名古屋市営地下鉄東山線『上社駅』（1.6km）,,2014年8月オープン。,,,,
683,ラーメン荘 地球規模で考えろ 未来へ,,ラーメン荘 地球規模で考えろ 未来へ,らーめんそう ちきゅうきぼでかんがえろ みらいへ,https://ramendb.supleks.jp/s/89214.html,73.515,12,大阪府,茨木市,新庄町3-1,34.81474911259919,135.5731851711639,072-628-7165,"11:00〜14:30／18:00〜24:00
[日] 11:00〜14:30／17:00〜22:00",月曜,阪急京都本線『茨木市駅』（307m）,"ラーメン 並 750円
ラーメン 大 750円
豚ラーメン 並 900円
豚ラーメン 大 900円
豚Wラーメン 並 1,050円
汁なし 並 750円
豚汁なし 900円

など",,,,https://twitter.com/chikyukibomirai,
684,麺屋 奏,,麺屋 奏,めんや かなで,https://ramendb.supleks.jp/s/84974.html,73.487,6,宮城県,大崎市,古川台町11-1,38.57480183883631,140.96017110750952,不明,11:30～19:00,水曜,東北新幹線、秋田新幹線など『古川駅』（781m）,,,,,https://twitter.com/ramenchan0701,
685,ラーメン カラテキッド,,ラーメン カラテキッド,らーめん  からてきっど,https://ramendb.supleks.jp/s/126487.html,73.485,15,宮城県,仙台市青葉区,宮町1-3-5,38.2668761,140.8837039,不明,"日曜 11:30～14:30
火曜～土曜 11:30～14:30／17:30～19:30",月曜,東北新幹線、秋田新幹線など『仙台駅』（744m）,"【ラーメン系】並 中太麺200g
シオ・ショウユ 800円
ミソ・カレー・ツケメン 850円
辛ツケメン 900円
アブラソバ（アツモリ・ヒヤモリ） 800円

【中華ソバ】並 平打麺200g
中華ソバ 700円
肉中華ソバ 900円

【豚ラーメン】並 太麺300g
豚ラーメン 850円
辛豚ラーメン 900円
（ニンニクマシ、ヤサイマシ無料）
アブラマシ 50円
豚マシ 300円
ニンニクマシマシ 50円

その他、トッピング、ライス、ビールなどあり

（2021年4月10日現在）",,,,,https://www.instagram.com/ramenkaratekid/?hl=ja
686,沖縄そば すばじらぁ,那覇店,沖縄そば すばじらぁ 那覇店,おきなわそば すばじらぁ,https://ramendb.supleks.jp/s/68364.html,73.433,10,沖縄県,那覇市,長田2-1-1,26.198898,127.70221730000003,不明,"11:30〜14:30、18:30〜21:00
日曜は11:30〜18:00まで通し",木,沖縄都市モノレール線『安里駅』（2.1km）,"ラーメン小 650円
ラーメン小豚 750円
ラーメン小豚W 850円
ラーメン大 750円
ラーメン大豚 850円
ラーメン大豚W 950円
学生割ラーメン小 500円
生玉子 50円
フーチバー（よもぎ）・納豆 100円","食券制
店主は二郎での修行経験あり、コールも通用します。
店の見た目は黄色のテントに店内には赤いカウンターと二郎らしい店構え。
食券製、店内には二郎で重宝する黒ウーロン茶の自販機あり。
学生の方はラーメン一杯500円で提供しています",,,,
687,麺や つかさ,,麺や つかさ,めんや つかさ,https://ramendb.supleks.jp/s/60242.html,73.412,11,青森県,五所川原市,中央2-20,40.80038726959291,140.44898926256562,0173-30-1011,10:00～15:00／17:00～21:00,火曜,JR五能線、津軽鉄道線『五所川原駅』（977m）,"にぼにぼ 800円
煮干し中華 700円
辛いにぼにぼ 850円
味噌らーめん 780円
辛味噌らーめん 880円
つけそば 850円
辛いつけそば 900円
齊藤さん(まぜそば) 850円
このブタ野郎らーめん 800円

味玉 90円
極太メンマ・味付ねぎ・岩のり・ねぎ盛り・細切りきくらげ・のり 100円
チャーシュー 250円
特製 250円

黒豚餃子 380円
肉めし 270円

その他、ライス、アルコール、ソフトドリンク、限定メニューなどあり

（2021年11月7日現在）",グリル谷の息子さんのお店,,https://ja-jp.facebook.com/%E9%BA%BA%E3%82%84%E3%81%A4%E3%81%8B%E3%81%95-310510719084728/,https://twitter.com/noukoukizoku,
